r0,phi,effort,reputation,A_prime,A_second,attenuation,relocation,soc_denominator,de_dphi
-0.8999999999999999,0.6799999999999999,0.13620000000000002,-0.11230979071999991,0.1448259485734676,0.8259419813734447,-0.16072204468889137,-0.7219947767599982,0.573978612295714,-2.637099426972474
-0.8999999999999999,0.69,0.11335,-0.1407585561199999,0.12305393748295158,0.7073911137843492,-0.14060635112551978,-0.6136898346215921,0.6499574992633781,-1.9900214798286862
-0.8999999999999999,0.7,0.09565,-0.16644635999999993,0.10611136456544687,0.6137359441238825,-0.12478696472896551,-0.5294448853136309,0.7092678341771128,-1.5816931359393975
-0.8999999999999999,0.71,0.0813,-0.19046597143999988,0.09231545894191032,0.5365778297770865,-0.11168693484628078,-0.46061056209256723,0.7572249960947305,-1.29597826001127
-0.8999999999999999,0.72,0.06945,-0.21335557887999995,0.08079293021976924,0.47152189440439446,-0.1005193320622281,-0.4028190433770333,0.7967296168222558,-1.0833028684523274
-0.8999999999999999,0.73,0.059500000000000004,-0.2354948891999999,0.07098388166335806,0.41570373737847743,-0.09078554529216842,-0.35329640357693454,0.8296967375302098,-0.9177925950270087
-0.8999999999999999,0.74,0.051000000000000004,-0.2571660992,0.06251131971609185,0.36716942150526477,-0.08215487682367655,-0.3101986891940066,0.8574542863989401,-0.7846345723622635
-0.8999999999999999,0.7499999999999999,0.0437,-0.2785387499999997,0.05512745554160361,0.32462976537153254,-0.07442206498116485,-0.27235550669624914,0.8809271842743946,-0.675012477363425
-0.8999999999999999,0.7599999999999999,0.037450000000000004,-0.2997267609599997,0.048654060176004155,0.2871508987791554,-0.067446204378384,-0.23894480270335225,0.9008132075480599,-0.5832329888051481
-0.8999999999999999,0.7699999999999999,0.032,-0.32088156479999985,0.0429379724287509,0.253913723235157,-0.06109901724721537,-0.20924074417706923,0.9176974453330413,-0.5051393662037054
-0.8999999999999999,0.7799999999999999,0.0273,-0.3420582956799998,0.037879766584879626,0.2243904960387084,-0.05531051997657782,-0.18280738254837572,0.9320100485900347,-0.43809900330191553
-0.8999999999999999,0.7899999999999999,0.023200000000000002,-0.3633513638399998,0.03338755812260755,0.19808334461386168,-0.050009220058366485,-0.1592221246010169,0.9441301059872343,-0.38001060021226424
-0.8999999999999999,0.7999999999999999,0.019700000000000002,-0.3847891199999999,0.029397453797528547,0.17464774966325647,-0.04515448903300384,-0.13820992633962403,0.954356028697674,-0.32946208941466076
-0.8999999999999999,0.8099999999999999,0.0166,-0.4064761764799999,0.025841652220503702,0.15370852898042528,-0.04069129925249394,-0.11945033378930056,0.962965428840769,-0.28516378369780915
-0.8999999999999999,0.82,0.01395,-0.4284159868799998,0.02267847219754322,0.13503828936612433,-0.036597611293507346,-0.10276730040093492,0.9701724069872167,-0.24632321080967792
-0.8999999999999999,0.83,0.01165,-0.4506675348399999,0.019862935130973265,0.1183859087463049,-0.03284058242814596,-0.08794987712260331,0.976176778247263,-0.2121802578489354
-0.8999999999999999,0.84,0.0097,-0.47325154303999983,0.017360428677194426,0.10355804887472969,-0.029398844339108127,-0.07483859621882076,0.9811468060727727,-0.18217574586228752
-0.8999999999999999,0.8499999999999999,0.008,-0.4962203999999997,0.01513678014849536,0.09036127473738173,-0.02624717677749095,-0.0632667922657595,0.9852342191164825,-0.15579450595469663
-0.8999999999999999,0.8599999999999999,0.00655,-0.5195911734399996,0.013165040204188187,0.07864284072113568,-0.023368472964042195,-0.05310286124925844,0.9885683450838272,-0.1326455788255469
-0.8999999999999999,0.8699999999999999,0.005350000000000001,-0.5433815128399997,0.01142047652416731,0.06826150616382959,-0.020745980834741364,-0.044221092404318076,0.991263641689656,-0.11238411674898785
-0.8999999999999999,0.8799999999999999,0.0043,-0.5676351436799997,0.009878915629331702,0.05907798539440692,-0.018360557432050725,-0.036493654754330765,0.9934218815096099,-0.09468410359922975
-0.8999999999999999,0.8899999999999999,0.0034500000000000004,-0.5923534744399996,0.008521117201789961,0.050981277508281304,-0.016198984645290786,-0.02981631608007236,0.9951300242112311,-0.07929088159244177
-0.8999999999999999,0.8999999999999999,0.0027,-0.6175746399999996,0.007327394217026514,0.04385685243119905,-0.014244454357899543,-0.02407894258186105,0.9964652652718748,-0.06594815413312458
-0.8999999999999999,0.9099999999999999,0.0021000000000000003,-0.6432998392799997,0.006281561291816735,0.03761036893362035,-0.012484226173808247,-0.019187913877857708,0.9974934751853995,-0.05444627308815215
-0.8999999999999999,0.9199999999999999,0.00165,-0.6695433881599997,0.005368039010140724,0.03215055072122448,-0.010904419723639458,-0.015050969843150718,0.9982718591830958,-0.04458405177931626
-0.8999999999999999,0.9299999999999999,0.00125,-0.6963356369999998,0.004572111549572912,0.027390828981963114,-0.009490606270141467,-0.011579701340715785,0.9988494259115438,-0.036171928459332266
-0.8999999999999999,0.94,0.0009000000000000001,-0.7236853804799998,0.0038810569357506726,0.023256196897103808,-0.008230324580230305,-0.00869548817648227,0.9992674650866457,-0.029044813764707404
-0.8999999999999999,0.95,0.0006500000000000001,-0.7515958349999998,0.003283284884743523,0.019678137578369885,-0.007111595060354471,-0.00632540786977435,0.9995607051691819,-0.02305122705932957
-0.875,0.05,0.8662500000000001,0.8327865000000001,0.6315369081902796,-2.8832349958474315,-0.003789221449141679,0.02954369881341481,4.163386418929617,0.010607348349793886
-0.875,0.06,0.8663500000000001,0.8327110547200002,0.6317544585011615,-2.8838669329668334,-0.005458358521450036,0.042550370856883506,4.163503850334912,0.015276442736342913
-0.875,0.07,0.86655,0.8326540736800001,0.6319187978336276,-2.8843441085872756,-0.007431365062523461,0.05792343273102589,4.1632235102389386,0.020796691030791042
-0.875,0.08,0.8668,0.8325652787200001,0.632174946060826,-2.8850875257700523,-0.00971020717149429,0.07567066037872336,4.162969084778975,0.027169475639548534
-0.875,0.09,0.8671000000000001,0.8324343722800001,0.6325526943130613,-2.8861831175265955,-0.012296824377445911,0.09579970296583,4.162796395928286,0.0343967245670447
-0.875,0.09999999999999999,0.8675,0.8322910000000001,0.6329665789528278,-2.8873824976557527,-0.015191197894867866,0.1183104516433245,4.162394758859923,0.042481251925657784
-0.875,0.10999999999999999,0.86795,0.8320848418400001,0.6335620141050201,-2.8891061163092826,-0.018398640889609783,0.14322380644125018,4.162186041149745,0.05142584942468086
-0.875,0.12,0.8685,0.8318454656000002,0.6342538368556588,-2.891105978159315,-0.02191981260173157,0.17054223423172807,4.161859568815829,0.06123471810524084
-0.875,0.13,0.8692000000000001,0.83160233908,0.6349569881438769,-2.893135532388192,-0.025753855439115656,0.2002622365194016,4.1611068465464065,0.07191313693513518
-0.875,0.13999999999999999,0.86995,0.8312651257600001,0.6359330662299105,-2.8959477448291415,-0.02991429143545499,0.23243661840790936,4.160711251555955,0.0834653354149841
-0.875,0.14999999999999997,0.87085,0.8309030800000001,0.6369820778582336,-2.8989634605646324,-0.0343970322043446,0.26704893759397175,4.1599999891284165,0.09589900380034547
-0.875,0.15999999999999998,0.8719,0.8305055180800001,0.6381352529033268,-2.9022706951600585,-0.03920702993838039,0.304118088840644,4.1590293116091575,0.10922169675137527
-0.875,0.16999999999999998,0.87305,0.8300218692800001,0.6395399043773597,-2.906287913173402,-0.04435848776761367,0.3436985294786886,4.158213796500067,0.12344082378739168
-0.875,0.18,0.8743500000000001,0.8294811526400002,0.6411125950531522,-2.9107710500925514,-0.049852915391333116,0.38579491771887797,4.15724578802236,0.13856687284424257
-0.875,0.19,0.8758,0.82887242524,0.6428859946856115,-2.9158077192733063,-0.055699642579561386,0.430441761031678,4.156178008930572,0.1546105691900121
-0.875,0.19999999999999996,0.8774500000000001,0.8282243200000001,0.6447774794000701,-2.921157983438916,-0.06189863802240671,0.47763718271571054,4.154708058387191,0.17158550239738798
-0.875,0.20999999999999996,0.8792500000000001,0.8274858976000001,0.6469367738176209,-2.927238238466862,-0.068471788140857,0.5274622998187767,4.15324251491764,0.1895034968636596
-0.875,0.21999999999999997,0.8812500000000001,0.8266854400000001,0.649282535542827,-2.933810215691956,-0.07542065932865477,0.5799197543613288,4.151479410368252,0.20838109447122147
-0.875,0.22999999999999998,0.8834000000000001,0.8257718327600001,0.651966303001594,-2.9412864709435085,-0.08277364182908234,0.6351119638087911,4.149815903636702,0.22823232635083707
-0.875,0.24,0.8858,0.82481240064,0.654792022604052,-2.949108794817011,-0.09051844920478415,0.692987678244833,4.1476065334867505,0.24907958413016226
-0.875,0.24999999999999994,0.8884000000000001,0.8237556250000001,0.6579131062681214,-2.9576897272087277,-0.09868696594021817,0.7536588091650811,4.1452454979176565,0.2709400369010771
-0.875,0.25999999999999995,0.8912500000000001,0.822628672,0.6612514205528421,-2.9667990939087865,-0.10728143047049307,0.8171255249224865,4.142438957266637,0.29383780268538245
-0.875,0.26999999999999996,0.8943000000000001,0.8213797494800001,0.6649630005830905,-2.9768432139584817,-0.1163419265820175,0.8835229012070007,4.13956742961579,0.3177925226743532
-0.875,0.27999999999999997,0.8976000000000001,0.82003542784,0.6689720680996267,-2.987592883784019,-0.12587378433362575,0.9528564991367141,4.136335692480582,0.34283208995500375
-0.875,0.29,0.90115,0.8185826471200001,0.6733207796194117,-2.9991359253104437,-0.13590306615838205,1.0252027954813967,4.132782984295972,0.3689830113633256
-0.875,0.3,0.90495,0.81700808,0.6780529119803539,-3.0115573423750024,-0.14645942898775646,1.1006451410432754,4.128942648910033,0.3962733534647487
-0.875,0.30999999999999994,0.9091,0.8153757365200001,0.6829792496902853,-3.0243334528561623,-0.15752233414856737,1.1790916205346025,4.124216032940275,0.4247439803927025
-0.875,0.31999999999999995,0.9134500000000001,0.8135549363200001,0.688498837095901,-3.038459172638494,-0.1692054742046886,1.260897542495972,4.119575517617633,0.4544106464602573
-0.875,0.32999999999999996,0.91815,0.8116474997600001,0.6943085025331192,-3.05311030292183,-0.18146447022205597,1.3458787716859195,4.114111159928081,0.48532461710880553
-0.875,0.33999999999999997,0.9232,0.8096380777600002,0.7004588571592921,-3.0683765880366356,-0.194335305330274,1.4341162240568597,4.107859741929898,0.5175235923190611
-0.875,0.3499999999999999,0.9285,0.8074343250000001,0.7072390623688206,-3.084913434851505,-0.20792828433643318,1.5259082902196595,4.101423602274785,0.5510296995011166
-0.875,0.35999999999999993,0.9342,0.8051353318400001,0.7143508613367853,-3.101926570850434,-0.2221916919101936,1.6210336155079204,4.093937765948904,0.5859063634137176
-0.875,0.36999999999999994,0.94025,0.8026860184000002,0.7219703679542467,-3.119773486154992,-0.23721058409504728,1.7196831577221465,4.08570079938072,0.6221869809978195
-0.875,0.37999999999999995,0.94665,0.80006925696,0.730158661073418,-3.138509705904824,-0.25304378558160373,1.8219425517047603,4.076702615794056,0.6599130259801094
-0.875,0.38999999999999996,0.95345,0.7973050545600001,0.7388610500800143,-3.1579144976189157,-0.2697138377212084,1.927774917181341,4.0666618953381075,0.699138583235447
-0.875,0.3999999999999999,0.96065,0.7943747200000002,0.7481443880440755,-3.178032003082719,-0.28728744500892484,2.037245293554145,4.055559529868056,0.73990782250718
-0.875,0.4099999999999999,0.96825,0.7912589784000001,0.7580789504868871,-3.1988870449313396,-0.30583937178442966,2.15040550325441,4.04335597295704,0.782263494753583
-0.875,0.41999999999999993,0.9763000000000001,0.7879749884800001,0.7686193094250463,-3.2202430875496746,-0.3254026708381876,2.267170576067076,4.029764464481149,0.8262633076546183
-0.875,0.42999999999999994,0.9848,0.7845016001200001,0.7798426444851382,-3.2420992184168895,-0.34606297191672486,2.3875481007537487,4.014727533828921,0.8719487425176929
-0.875,0.43999999999999995,0.99375,0.7808169600000002,0.7918300187627524,-3.264422327849637,-0.3679158999179252,2.5115120196932703,3.9981587777767276,0.9193560462920765
-0.875,0.4499999999999999,1.0,0.7746081250000002,0.8122098648136028,-3.299908151940864,-0.39473399429941075,2.6455678754089558,3.9915134026589985,0.9669558907309337
-0.875,0.4599999999999999,1.0,0.7633351600000001,0.8497401801584578,-3.3568755045600915,-0.43153205309167103,2.7929611308199784,4.001706772589365,1.0118833640613
-0.875,0.4699999999999999,1.0,0.751561255,0.8895585724128852,-3.404882816730533,-0.47160837275041506,2.936158867854651,4.001031422181068,1.0562496305455744
-0.875,0.4799999999999999,1.0,0.7392755200000002,0.9316265786163318,-3.4408391539474987,-0.5151522329116868,3.0713955367080725,3.987082517124197,1.099379856413519
-0.875,0.48999999999999994,1.0,0.7264670650000001,0.9758480351297151,-3.4611181273717233,-0.5623226717631468,3.1940215009041006,3.9571950591747025,1.140379864977038
-0.875,0.49999999999999994,1.0,0.713125,1.0220539135857107,-3.4615362284470423,-0.6132323481514264,3.2984113336814747,3.908477931387487,1.1780572249011294
-0.875,0.5099999999999999,1.0,0.6992384350000003,1.0699851887831184,-3.4373605957082014,-0.6679275542459736,3.37790319682378,3.8378774941322407,1.2108074685070118
-0.875,0.5199999999999999,1.0,0.6847964800000002,1.1192741478430681,-3.383360521174108,-0.7263641509842372,3.424791542489161,3.7422792409119494,1.2364465802010782
-0.875,0.5299999999999999,1.0,0.6697882450000001,1.1694249286471154,-3.293919782430364,-0.7883795098967392,3.4304015147228912,3.6186560380074235,1.251958513103187
-0.875,0.5399999999999999,1.0,0.6542028400000002,1.219794574768815,-3.1632286692700937,-0.8536610352062074,3.3852788303097348,3.464270095000635,1.2531042600917575
-0.875,0.5499999999999999,1.0,0.6380293750000001,1.2695765077699759,-2.985574245244552,-0.9217125446410023,3.279531873900682,3.2769323215908512,1.2337974355494918
-0.875,0.5599999999999999,1.0,0.6212569600000002,1.3177890100017682,-2.755743464176329,-0.9918207204877307,3.103360766579233,3.0553163639760306,1.1850698463590619
-0.875,0.57,1.0,0.6038747050000002,1.363272001225588,-2.4695445480189675,-1.0630249756756645,2.847798117378425,2.7993148034652986,1.093281734853922
-0.875,0.58,1.0,0.5858717200000001,1.404695941178984,-2.124435973523986,-1.1340953150702646,2.505664717016673,2.510411687407318,0.9368577448014423
-0.875,0.59,1.0,0.5672371150000001,1.4405868941248168,-1.7202287762595032,-1.2035239148276367,2.0727080827158875,2.192029684079115,0.6799331061579661
-0.875,0.6,1.0,0.5479600000000001,1.4693713950385574,-1.2597976969246123,-1.2695368853133138,1.5488424554248916,1.8497941184551898,0.25891488224040976
-0.875,0.61,1.0,0.528029485,1.4894434951870559,-0.749703827317121,-1.3301326189418483,0.9393499955087291,1.4916441213254448,-0.44923215527877297
-0.875,0.62,1.0,0.5074346800000001,1.4992540421063723,-0.2006032691388173,-1.383151809085655,0.2558451844299827,1.1277187834478204,-1.714123292970544
-0.875,0.63,1.0,0.486164695,1.4974188534718407,0.37269644267398344,-1.4263813030631367,-0.48323486890760475,0.7699595934142912,-4.252839186490809
-0.875,0.6399999999999999,1.0,0.46420864000000017,1.4828382694863185,0.9516559029190128,-1.4576893324358302,-1.2528508674010084,0.43140379382933847,-10.773894143149116
-0.875,0.6499999999999999,1.0,0.4415556250000002,1.454816291957218,1.5149723662224353,-1.4751837200446187,-2.022469025936283,0.1251961940138434,-47.90561001804554
-0.875,0.6599999999999999,1.0,0.41819476000000017,1.413164170306438,2.040082439920566,-1.477378350205162,-2.758104816255948,-0.136588131699934,nan
-0.875,0.6699999999999999,1.0,0.3941151550000003,1.3582720595320004,2.5050714998693295,-1.4633479860573957,-3.4251689893293817,-0.3441561184538666,nan
-0.875,0.6799999999999999,1.0,0.3693059200000002,1.2911342281331268,2.8907507898050633,-1.4328491210130188,-3.991782661511979,-0.4910510553442722,nan
-0.875,0.69,0.12205,-0.12787225375999994,0.1324990701945445,0.7590707674515046,-0.1513987375670943,-0.648017232439637,0.6243845526227613,-2.1954395393206454
-0.875,0.7,0.10265,-0.1541921599999999,0.1138939934380119,0.6569081717329281,-0.13393933628310198,-0.5568413629659092,0.6888167666514946,-1.719639041011534
-0.875,0.71,0.08715,-0.17851321991999988,0.0989490663353576,0.5737785166799476,-0.11971253841516905,-0.4834873327251595,0.740393520012551,-1.397009767211826
-0.875,0.72,0.07440000000000001,-0.20154244095999999,0.08655359409706358,0.5041159055500885,-0.10768651963180262,-0.42239315013465817,0.7826785256353794,-1.1613377446304005
-0.875,0.73,0.06375,-0.22369212199999994,0.07605926167303816,0.4446350388937699,-0.09727675330934887,-0.3703795306171134,0.8178443181446569,-0.9805211029430444
-0.875,0.74,0.054700000000000006,-0.24527496224,0.06702982741376907,0.39309027299226246,-0.08809328038027187,-0.32532537543100826,0.8473910674707043,-0.8365790805045283
-0.875,0.7499999999999999,0.046950000000000006,-0.26648874999999983,0.059178463636017226,0.3479961206240176,-0.07989092590862323,-0.28587539838069687,0.8723565046573426,-0.7189695969785561
-0.875,0.7599999999999999,0.04025,-0.2874956671999998,0.05229376183104965,0.3082447782978371,-0.07249170440067426,-0.2510413307730303,0.893527023668013,-0.6208858348645043
-0.875,0.7699999999999999,0.03445,-0.3084030444799999,0.04622437185147764,0.27303940632035156,-0.06577543216977862,-0.2201366025857212,0.9114981247228499,-0.5378701812974811
-0.875,0.7799999999999999,0.02945,-0.32929072511999985,0.04085425914647878,0.24176436944740784,-0.059653755035322435,-0.19264337505412826,0.9267457935092107,-0.4668232721971192
-0.875,0.7899999999999999,0.0251,-0.3502548081199998,0.03608394181317581,0.21388369687161826,-0.05404797140544725,-0.1681092359385931,0.9396735778135705,-0.4054004287101193
-0.875,0.7999999999999999,0.0213,-0.3713644799999999,0.03183702907711956,0.18898410929866896,-0.04890167666245563,-0.14619511320325937,0.950609239007911,-0.3519240153518544
-0.875,0.8099999999999999,0.01805,-0.3926466230399999,0.028056394991404544,0.16675661604997183,-0.04417872180926524,-0.12665713976727097,0.9598216195006217,-0.3052033708000632
-0.875,0.82,0.0152,-0.41418315487999985,0.024683542575086932,0.14687764618620466,-0.039833313665972286,-0.10922523727771584,0.967557300424329,-0.2641684891619286
-0.875,0.83,0.012750000000000001,-0.43599603239999996,0.021677465294124062,0.12912154649842436,-0.03584065401869296,-0.09372049867278663,0.9740164072915113,-0.22809162650093157
-0.875,0.84,0.0106,-0.45814068991999995,0.01899750808536101,0.11326093786328865,-0.032171140092073745,-0.07995386687910368,0.9793803528637426,-0.19631428703019502
-0.875,0.8499999999999999,0.0088,-0.4806203149999997,0.01661376869951433,0.09912904048958159,-0.028808274924957845,-0.06778982790840642,0.9838014935566533,-0.16836892189976402
-0.875,0.8599999999999999,0.00725,-0.5034859647999997,0.014494220029254783,0.08654413541977284,-0.025727820320728408,-0.057071726820972654,0.9874197996656104,-0.14378942321119503
-0.875,0.8699999999999999,0.0059,-0.5267686791599997,0.012612459839906281,0.07535593915444679,-0.022911290046780147,-0.04766889270340924,0.9903556700948599,-0.12220596299438038
-0.875,0.8799999999999999,0.0048000000000000004,-0.5504709324799998,0.01094661477351473,0.0654395930499947,-0.020344940353463535,-0.03947033185504928,0.992713539668424,-0.10332108299218536
-0.875,0.8899999999999999,0.00385,-0.5746348395199997,0.009473896121021152,0.056663582969794124,-0.01801025548190605,-0.03235525632181842,0.9945872231796669,-0.08683427592135402
-0.875,0.8999999999999999,0.00305,-0.5992737599999998,0.00817549639404862,0.048919118237006974,-0.015893164990030514,-0.026221225137216843,0.9960572613738554,-0.07250150495473603
-0.875,0.9099999999999999,0.0024000000000000002,-0.6244014213199998,0.00703401323289564,0.04210500843215894,-0.013979679259586106,-0.020970384258645697,0.9971939321137627,-0.06009926403267656
-0.875,0.9199999999999999,0.00185,-0.6500407782399998,0.0060330700797048675,0.03612555126438709,-0.012255337237109276,-0.01650840748833904,0.998058196880841,-0.049418592444916476
-0.875,0.9299999999999999,0.0014,-0.6762032348399999,0.005158128096616164,0.030895510183740864,-0.010707035977831968,-0.012749167391064908,0.9987022089221741,-0.040273791694347055
-0.875,0.94,0.001,-0.7029072271999999,0.004395602333648292,0.026334943010970304,-0.009321490132827914,-0.009610853646443413,0.9991704892557417,-0.03249118828528186
-0.875,0.95,0.00075,-0.7301500499999999,0.0037335844725592694,0.02237361015941338,-0.008086943967563378,-0.0070196081337641925,0.9995005314272947,-0.025916904895248418
-0.85,0.05,0.8662500000000001,0.8327896250000001,0.6315278981218222,-2.883208817184405,-0.003789167388730934,0.029111003305598637,4.1633576965995935,0.010429230756202501
-0.85,0.06,0.8663500000000001,0.8327164547200002,0.6317388857418329,-2.88382170720372,-0.005458223972809436,0.04192693262660526,4.163454239212393,0.015019912450371058
-0.85,0.07,0.86655,0.8326626486800001,0.6318940648907541,-2.8842723047532455,-0.007431074203115269,0.05707430556376627,4.163144763887123,0.020447458785025407
-0.85,0.08,0.8668,0.8325780787200001,0.6321380176262635,-2.884980373796777,-0.00970963995073941,0.07456058472173399,4.162851612301688,0.026713216780882912
-0.85,0.09,0.8671000000000001,0.8324525972800001,0.6325000950154032,-2.8860306157719378,-0.012295801847099436,0.09439305267171423,4.162629278326817,0.033819072379199164
-0.85,0.09999999999999999,0.86745,0.8322760400000001,0.6330097751308613,-2.887507612761497,-0.01519223460314067,0.11658203693439034,4.162531790706234,0.0417674079836908
-0.85,0.10999999999999999,0.8679,0.8320781700800001,0.6335812897136542,-2.8891618769451943,-0.018399200653284518,0.1411284794129907,4.162247072312128,0.05056163824419514
-0.85,0.12,0.86845,0.8318487347200001,0.6342443855279087,-2.891078677155177,-0.021919485963844527,0.1680430584435635,4.161829711058339,0.06020558583736002
-0.85,0.13,0.8691500000000001,0.8316173519600002,0.6349135547876693,-2.893010256975561,-0.025752093782187874,0.19732181419975045,4.160969967730971,0.07070447044020504
-0.85,0.13999999999999999,0.8699,0.8312938355200001,0.6358499277002766,-2.895708443064679,-0.02991038059902101,0.22901596894522105,4.160450071505036,0.08206234944507812
-0.85,0.14999999999999997,0.87075,0.8309077250000001,0.6369686122627645,-2.898924792987269,-0.03439630506218926,0.2631325542512215,4.159957839737536,0.09428592750392867
-0.85,0.15999999999999998,0.8718,0.8305282457600001,0.6380692931707977,-2.9020817508781214,-0.03920297737241381,0.29964474494087073,4.158823651769813,0.10738433709444768
-0.85,0.16999999999999998,0.8729,0.8300252838400001,0.639529980731283,-2.9062595754668212,-0.04435779946352178,0.3386564124494062,4.158183002394817,0.12136275539746658
-0.85,0.18,0.8742000000000001,0.8295076524800001,0.6410354629945226,-2.910551537813368,-0.04984691760245408,0.38011370883484197,4.157007688148841,0.13623380632185636
-0.85,0.19,0.87565,0.8289247233200001,0.6427335148437275,-2.9153754341482014,-0.05568643172606056,0.42407645226925955,4.15571008753904,0.15200694331892947
-0.85,0.19999999999999996,0.8772500000000001,0.8282656,0.6446569010241281,-2.920817586510461,-0.06188706249831627,0.47058313721429085,4.154340446317137,0.16869382834054766
-0.85,0.20999999999999996,0.87905,0.8275589043600001,0.6467230875536522,-2.9266378400076656,-0.06844917158667854,0.5196328438652935,4.152595761290774,0.18630929821092715
-0.85,0.21999999999999997,0.881,0.8267537696000001,0.6490820886033203,-2.9332499944978303,-0.07539737541216167,0.5713141403902687,4.150877624489569,0.2048658981727458
-0.85,0.22999999999999998,0.88315,0.82587844116,0.6516527835831238,-2.9404154441920998,-0.08273383740371337,0.6256308029198423,4.148883123392007,0.22438148868789493
-0.85,0.24,0.8854500000000001,0.8248818713600001,0.6545871655308833,-2.948543403154305,-0.0904901297629893,0.6826929720691415,4.147003086609972,0.24487076634288038
-0.85,0.24999999999999994,0.88805,0.8238706250000001,0.6575730255343661,-2.9567577423388016,-0.09863595383015489,0.7423844895213355,4.144254413156704,0.26636101250734484
-0.85,0.25999999999999995,0.8908,0.8227143993600001,0.6609971143341131,-2.9661076682194767,-0.10724017182956647,0.8049458113242225,4.141706597928048,0.2888641957211489
-0.85,0.26999999999999996,0.8938,0.8214796976800001,0.6646655105282165,-2.9760414189819606,-0.11628987772201675,0.8703197662620954,4.138721805841682,0.3124087126486993
-0.85,0.27999999999999997,0.89705,0.8201538867200001,0.6686182171373604,-2.9866482577376408,-0.12580720373656573,0.9385725987854432,4.1353440364884335,0.33701898774630784
-0.85,0.29,0.9005500000000001,0.8187240788400001,0.6728966858817881,-2.998015616253404,-0.1358174670783801,1.0097774334756273,4.131612752189641,0.362721034682026
-0.85,0.3,0.9043,0.8171771200000001,0.677543950637518,-3.0102283571122994,-0.14634949333770392,1.084014110077808,4.127561862095937,0.3895424115433214
-0.85,0.30999999999999994,0.90835,0.8155383861200001,0.682487446196033,-3.0230651265077646,-0.157408904590653,1.161279552593702,4.12290581845023,0.4175179520133412
-0.85,0.31999999999999995,0.9126500000000001,0.81375510784,0.687890778841996,-3.036912852259763,-0.1690560378082089,1.2417464573981793,4.1179879158360055,0.4466734566943186
-0.85,0.32999999999999996,0.9173,0.8118903619200001,0.6935672430067851,-3.0512533860034794,-0.1812707346322533,1.325316988521292,4.112217141984162,0.4770548942631163
-0.85,0.33999999999999997,0.9222,0.80985212096,0.6998022651151392,-3.0667588241822403,-0.1941531404335442,1.4122711815463656,4.106221161067749,0.5086837335510354
-0.85,0.3499999999999999,0.92745,0.8077022150000001,0.7064129125197967,-3.0829149682158383,-0.20768539628082014,1.5025031616116058,4.099414440033086,0.5416111973013992
-0.85,0.35999999999999993,0.93305,0.8054246553600001,0.7134537086725917,-3.0997992190937795,-0.22191264154552284,1.596096800141701,4.091815893044747,0.5758769083325977
-0.85,0.36999999999999994,0.9390000000000001,0.8030029964000002,0.7209818316873722,-3.117480423504949,-0.23688579061920298,1.6931368643667355,4.083432780473684,0.6115213995071355
-0.85,0.37999999999999995,0.9453,0.8004203187200001,0.7290572877911812,-3.1360164358039966,-0.2526620936569117,1.7937062722772878,4.074258445993763,0.6485856359671236
-0.85,0.38999999999999996,0.9519500000000001,0.7976592123600001,0.7377430860432058,-3.1554511055928116,-0.26930573612921177,1.897882414721094,4.064269686661961,0.6871103728131365
-0.85,0.3999999999999999,0.9590500000000001,0.7947766400000001,0.7468676219191153,-3.1753010914346302,-0.2867971668169401,2.005501847100742,4.052933859924062,0.7271643092078163
-0.85,0.4099999999999999,0.9665,0.7916784928000001,0.7567375530087429,-3.1961120947301445,-0.30529819838584715,2.1168450349921213,4.040715941861586,0.768762264599944
-0.85,0.41999999999999993,0.9744,0.7884198022400002,0.7671875352856702,-3.217389075674723,-0.3247965149385413,2.231714286849972,4.027079268511513,0.8119748908229809
-0.85,0.42999999999999994,0.98275,0.7849796666000001,0.7782934130117309,-3.239136950015735,-0.3453754849580857,2.350118812938013,4.011973012295213,0.8568436555077774
-0.85,0.43999999999999995,0.99155,0.7813364838400001,0.7901348759573608,-3.2613302019939003,-0.36712826876482807,2.472036711428325,3.9953188620595497,0.9034051790791545
-0.85,0.4499999999999999,1.0,0.7768862500000002,0.8047066551924519,-3.2872084919028377,-0.39108743442353144,2.599086348030941,3.9800005964038836,0.9512978818468729
-0.85,0.4599999999999999,1.0,0.7657685600000002,0.8415853700277222,-3.3454422256356753,-0.4273907143148783,2.7451089930203065,3.9914831730743696,0.9956968991426293
-0.85,0.4699999999999999,1.0,0.7541568300000001,0.8807331339459205,-3.3953838441272564,-0.46692947829276904,2.887637414044493,3.992659117818404,1.0396351930736156
-0.85,0.4799999999999999,1.0,0.7420403200000002,0.9221224854685768,-3.434093623649645,-0.5098968495647042,3.023151489241882,3.9812265457404914,1.0824813267653102
-0.85,0.48999999999999994,1.0,0.7294082900000002,0.9656722780231449,-3.4581134606688866,-0.5564589934880568,3.147292112439841,3.9546278582872705,1.123400544861041
-0.85,0.49999999999999994,1.0,0.71625,1.0112333091742125,-3.4634409536665247,-0.6067399855045273,3.254768636208116,3.91007833389684,1.1612829056211373
-0.85,0.5099999999999999,1.0,0.7025547100000002,1.058571985763734,-3.4455294239262364,-0.660802976393153,3.3392925612941387,3.844621661090557,1.1946403106947436
-0.85,0.5199999999999999,1.0,0.6883116800000001,1.1073523540250196,-3.399327073150539,-0.7186273836680764,3.3935575579765977,3.755220440574205,1.2214559941237884
